,Date,Low,High,Close,Open
1762,2011-08-17,530.77,543.69,533.15,540.03
1761,2011-08-16,530.3,552.44,539.0,552.43
1760,2011-08-15,546.05,564.99,557.23,553.43
1759,2011-08-12,560.4,570.5,563.77,569.5
1758,2011-08-11,548.41,568.5,562.13,553.82
1757,2011-08-10,547.73,564.12,549.01,561.38
1756,2011-08-09,541.01,574.61,573.41,561.0
1755,2011-08-08,544.35,569.0,546.02,562.98
1754,2011-08-05,562.0,590.0,579.04,582.545
1753,2011-08-04,577.47,598.85,577.52,594.5
1752,2011-08-03,583.626,603.0,601.17,594.27
1751,2011-08-02,591.57,609.67,592.4,606.0
1750,2011-08-01,599.18,615.5,606.77,611.22
1749,2011-07-29,603.69,614.96,603.69,604.23
1748,2011-07-28,603.0,615.98,610.94,605.19
1747,2011-07-27,604.75,620.95,607.22,617.18
1746,2011-07-26,617.218,627.4992,622.52,618.05
1745,2011-07-25,613.0,625.4092,618.98,613.36
1744,2011-07-22,604.27,619.5,618.23,605.39
1743,2011-07-21,594.01,608.06,606.99,594.03
1742,2011-07-20,595.35,602.83,595.35,602.18
1741,2011-07-19,595.53,604.68,602.55,596.14
1740,2011-07-18,592.0,602.05,594.94,592.49
1739,2011-07-15,588.1601,600.25,597.62,597.5
1738,2011-07-14,526.73,542.0,528.94,539.12
1737,2011-07-13,536.484,544.0,538.26,537.0
1736,2011-07-12,526.0,539.42,534.01,528.16
1735,2011-07-11,525.5,535.98,527.28,528.18
1734,2011-07-08,527.27,537.65,531.99,532.95
1733,2011-07-07,535.88,550.68,546.6,541.0
1732,2011-07-06,533.04,538.51,535.36,533.5
1731,2011-07-05,525.3,535.4,532.44,525.3
1730,2011-07-01,506.38,521.18,521.028,506.74
1729,2011-06-30,501.5,506.67,506.38,501.99
1728,2011-06-29,492.38,500.25,497.57,496.54
1727,2011-06-28,484.02,496.2075,493.65,484.02
1726,2011-06-27,473.6,488.4,482.8,474.0
1725,2011-06-24,473.02,480.75,474.88,480.68
1724,2011-06-23,473.73,482.86,480.22,482.13
1723,2011-06-22,486.73,492.35,487.005,491.45
1722,2011-06-21,484.734,493.94,493.0,487.19
1721,2011-06-20,479.23,486.23,484.58,485.0
1720,2011-06-17,484.8,506.69,485.02,506.18
1719,2011-06-16,496.67,506.57,500.37,502.81
1718,2011-06-15,500.61,508.35,502.95,505.03
1717,2011-06-14,506.99,514.08,508.37,508.15
1716,2011-06-13,502.17,510.2,504.73,510.0
1715,2011-06-10,509.29,516.69,509.505,514.08
1714,2011-06-09,515.64,520.0,516.73,520.0
1713,2011-06-08,515.78,521.24,519.17,516.53
1712,2011-06-07,518.99,524.63,519.03,522.89
1711,2011-06-06,519.25,526.8182,521.06,525.18
1710,2011-06-03,521.5,527.6,523.08,522.0
1709,2011-06-02,522.48,530.3,528.06,527.57
1708,2011-06-01,525.31,533.1999,525.6,528.04
1707,2011-05-31,523.5,529.05,529.02,525.0
1706,2011-05-27,516.3,521.79,520.9,518.48
1705,2011-05-26,515.0,522.12,518.13,517.7
1704,2011-05-25,517.25,522.77,519.67,517.33
1703,2011-05-24,518.15,523.962,518.26,520.37
1702,2011-05-23,513.4,520.0,518.39,516.6
1701,2011-05-20,523.13,531.99,524.03,531.8
1700,2011-05-19,529.72,536.54,531.25,532.73
1699,2011-05-18,525.7,530.33,529.81,529.54
1698,2011-05-17,515.03,531.22,530.46,515.43
1697,2011-05-16,516.4,527.27,518.42,526.31
1696,2011-05-13,529.05,535.92,529.55,534.61
1695,2011-05-12,530.91,536.94,535.05,535.24
1694,2011-05-11,533.69,543.5471,535.45,540.14
1693,2011-05-10,537.54,544.43,542.66,540.0
1692,2011-05-09,531.1,538.49,537.68,535.0
1691,2011-05-06,535.18,541.46,535.3,538.15
1690,2011-05-05,531.5,539.4212,534.27,533.86
1689,2011-05-04,533.02,539.0,535.79,535.17
1688,2011-05-03,529.63,542.01,533.89,537.13
1687,2011-05-02,537.12,545.73,538.56,545.7
1686,2011-04-29,538.51,544.1,544.1,540.0
1685,2011-04-28,534.08,539.248,537.97,538.06
1684,2011-04-27,534.35,538.11,537.76,538.0
1683,2011-04-26,525.21,537.4399,532.82,526.52
1682,2011-04-25,522.01,527.0,525.05,525.25
1681,2011-04-21,522.39,528.28,525.1,527.49
1680,2011-04-20,521.39,526.82,525.73,525.9
1679,2011-04-19,520.9,530.88,521.53,529.95
1678,2011-04-18,519.0,527.664,526.84,526.42
1677,2011-04-15,530.06,545.75,530.7,545.29
1676,2011-04-14,572.1,579.45,578.51,575.19
1675,2011-04-13,571.75,577.6,576.28,575.51
1674,2011-04-12,568.05,576.915,570.61,575.0
1673,2011-04-11,573.0,578.1,577.37,576.2
1672,2011-04-08,578.06,584.89,578.16,584.8864
1671,2011-04-07,574.19,580.64,580.0,575.73
1670,2011-04-06,568.0,575.16,574.18,572.18
1669,2011-04-05,565.68,581.49,569.09,581.08
1668,2011-04-04,583.1,594.74,587.68,593.0
1667,2011-04-01,588.76,595.19,591.8,588.76
1666,2011-03-31,581.74,588.1612,586.76,583.0
1665,2011-03-30,580.5819,585.5,581.84,584.38
1664,2011-03-29,573.01,581.89,581.73,576.0
1663,2011-03-28,574.71,584.99,575.36,582.07
1662,2011-03-25,579.24,586.91,579.74,586.88
1661,2011-03-24,578.8,588.39,586.89,585.43
1660,2011-03-23,572.0,582.45,582.16,575.19
1659,2011-03-22,572.51,579.23,577.32,577.27
1658,2011-03-21,569.02,579.8,576.5,570.22
1657,2011-03-18,559.74,567.99,561.06,564.64
1656,2011-03-17,560.54,569.0,561.36,564.48
1655,2011-03-16,551.2801,569.79,557.1,568.01
1654,2011-03-15,555.5,571.0,569.56,557.5
1653,2011-03-14,568.02,578.29,569.99,572.8
1652,2011-03-11,573.33,580.0,576.71,578.22
1651,2011-03-10,579.45,586.62,580.3,585.44
1650,2011-03-09,585.751,594.51,591.77,591.0
1649,2011-03-08,590.2,597.98,592.31,592.93
1648,2011-03-07,587.0,603.69,591.66,600.55
1647,2011-03-04,600.2,608.98,600.62,608.33
1646,2011-03-03,605.0,611.49,609.56,606.38
1645,2011-03-02,595.19,606.0,600.79,599.8
1644,2011-03-01,599.3035,619.22,600.76,617.78
1643,2011-02-28,608.01,616.49,613.4,610.0
1642,2011-02-25,609.5,614.72,610.04,611.86
1641,2011-02-24,601.35,613.09,608.82,611.39
1640,2011-02-23,604.0,614.7,611.32,610.33
1639,2011-02-22,607.77,624.93,610.21,620.03
1638,2011-02-18,624.18,631.18,630.08,626.0
1637,2011-02-17,620.28,627.25,625.26,621.25
1636,2011-02-16,622.1,626.5,624.22,625.63
1635,2011-02-15,623.1,630.09,624.15,627.32
1634,2011-02-14,620.04,629.639,628.15,623.34
1633,2011-02-11,613.0,625.0,624.5,613.79
1632,2011-02-10,611.56,617.5,616.44,613.9
1631,2011-02-09,612.34,619.45,616.5,616.87
1630,2011-02-08,614.5123,619.6289,618.38,614.93
1629,2011-02-07,609.21,618.39,614.295,610.16
1628,2011-02-04,606.61,611.442,610.98,610.15
1627,2011-02-03,606.13,611.45,610.15,609.48
1626,2011-02-02,607.53,614.34,612.0,611.0
1625,2011-02-01,603.111,613.355,611.04,604.49
1624,2011-01-31,595.55,604.47,600.36,603.6
1623,2011-01-28,599.76,620.36,600.99,619.07
1622,2011-01-27,613.2519,619.7,616.79,617.89
1621,2011-01-26,615.28,622.49,616.5,620.33
1620,2011-01-25,606.52,620.69,619.91,608.2
1619,2011-01-24,601.23,612.49,611.08,607.57
1618,2011-01-21,611.36,641.73,611.83,639.58
1617,2011-01-20,623.29,634.08,626.77,632.21
1616,2011-01-19,629.66,642.96,631.75,642.12
1615,2011-01-18,625.27,641.99,639.63,626.06
1614,2011-01-14,617.08,624.27,624.18,617.4
1613,2011-01-13,614.16,619.67,616.69,616.97
1612,2011-01-12,614.77,619.35,616.87,619.35
1611,2011-01-11,614.5,618.8,616.01,617.71
1610,2011-01-10,608.56,615.39,614.21,614.8
1609,2011-01-07,610.13,618.25,616.44,615.91
1608,2011-01-06,610.05,618.43,613.5,610.68
1607,2011-01-05,600.05,610.33,609.07,600.07
1606,2011-01-04,600.12,606.18,602.12,605.62
1605,2011-01-03,596.48,605.59,604.35,596.48
1604,2010-12-31,592.03,598.42,593.97,596.74
1603,2010-12-30,597.3901,601.334,598.86,598.0
1602,2010-12-29,598.92,602.41,601.0,602.0
1601,2010-12-28,598.01,603.87,598.92,602.05
1600,2010-12-27,599.5,603.78,602.38,602.74
1599,2010-12-23,602.03,606.0,604.23,605.34
1598,2010-12-22,603.28,607.0,605.49,604.0
1597,2010-12-21,597.615,604.7199,603.07,598.57
1596,2010-12-20,588.6565,597.8799,595.06,594.65
1595,2010-12-17,587.67,592.56,590.8,591.0
1594,2010-12-16,588.07,593.77,591.71,592.85
1593,2010-12-15,589.1501,596.45,590.3,594.2
1592,2010-12-14,592.48,598.29,594.91,597.09
1591,2010-12-13,594.09,603.0,594.62,597.12
1590,2010-12-10,590.29,593.99,592.21,593.14
1589,2010-12-09,589.0,595.58,591.5,593.88
1588,2010-12-08,583.69,592.52,590.54,591.97
1587,2010-12-07,586.0,593.0,587.14,591.27
1586,2010-12-06,576.61,582.0,578.36,580.57
1585,2010-12-03,568.0,576.48,573.0,569.45
1584,2010-12-02,565.3501,573.33,571.82,568.6618
1583,2010-12-01,562.4,571.57,564.35,563.0
1582,2010-11-30,553.31,574.32,555.71,574.32
1581,2010-11-29,579.95,589.8,582.11,589.17
1580,2010-11-26,587.0,592.98,590.0,590.46
1579,2010-11-24,587.05,596.6,594.97,587.31
1578,2010-11-23,578.2,589.01,583.01,587.01
1577,2010-11-22,582.75,593.44,591.22,587.47
1576,2010-11-19,590.34,597.89,590.83,597.0
1575,2010-11-18,588.56,599.98,596.56,589.0
1574,2010-11-17,581.369,589.5,583.55,585.0
1573,2010-11-16,583.45,597.89,583.72,592.76
1572,2010-11-15,594.05,604.0,595.47,603.08
1571,2010-11-12,601.2093,616.9,603.29,613.99
1570,2010-11-11,614.21,619.85,617.19,619.7
1569,2010-11-10,617.51,623.0,622.88,622.08
1568,2010-11-09,620.511,630.85,624.82,630.0
1567,2010-11-08,623.13,629.49,626.77,624.02
1566,2010-11-05,621.11,625.49,625.08,623.18
1565,2010-11-04,622.1,629.92,624.27,624.64
1564,2010-11-03,613.5021,621.83,620.18,617.5
1563,2010-11-02,614.58,620.0,615.6,618.67
1562,2010-11-01,611.21,620.66,615.0,615.73
1561,2010-10-29,612.99,619.0,613.7,617.07
1560,2010-10-28,613.3,621.0,618.58,620.05
1559,2010-10-27,612.33,620.0,616.47,615.77
1558,2010-10-26,611.03,621.23,618.6,613.1
1557,2010-10-25,614.97,624.74,616.5,615.5878
1556,2010-10-22,610.05,614.82,612.53,611.92
1555,2010-10-21,606.0,616.0,611.99,611.51
1554,2010-10-20,607.5,617.38,607.98,608.14
1553,2010-10-19,602.86,614.82,607.83,608.85
1552,2010-10-18,600.55,619.69,617.71,600.55
1551,2010-10-15,591.6,601.64,601.45,599.27
1550,2010-10-14,537.11,545.25,540.93,544.18
1549,2010-10-13,542.33,547.493,543.3,547.0
1548,2010-10-12,537.79,545.9899,541.39,540.12
1547,2010-10-11,537.17,544.6,538.84,538.48
1546,2010-10-08,527.62,537.605,536.35,532.77
1545,2010-10-07,529.14,537.2,530.01,536.21
1544,2010-10-06,529.941,539.9499,534.35,539.26
1543,2010-10-05,526.55,540.0,538.23,528.38
1542,2010-10-04,518.8501,528.25,522.35,524.95
1541,2010-10-01,523.0,530.62,525.62,530.0
1540,2010-09-30,518.92,531.869,525.79,529.16
1539,2010-09-29,524.711,532.9385,527.69,527.85
1538,2010-09-28,518.45,533.59,527.17,533.48
1537,2010-09-27,528.8478,536.849,530.41,528.8481
1536,2010-09-24,518.26,527.829,527.29,521.74
1535,2010-09-23,511.3,519.6885,513.48,514.61
1534,2010-09-22,511.68,517.78,516.0,512.86
1533,2010-09-21,508.91,519.98,513.46,509.68
1532,2010-09-20,492.06,510.41,508.28,492.5
1531,2010-09-17,481.18,491.2,490.15,483.75
1530,2010-09-16,479.41,482.45,481.06,479.95
1529,2010-09-15,478.5,481.89,480.64,479.95
1528,2010-09-14,480.08,484.75,480.43,482.01
1527,2010-09-13,479.53,484.35,482.27,480.9
1526,2010-09-10,475.0801,479.79,476.14,479.02
1525,2010-09-09,470.58,480.4,476.18,477.83
1524,2010-09-08,464.51,472.4997,470.58,465.19
1523,2010-09-07,463.02,467.59,464.4,464.5
1522,2010-09-03,467.44,471.88,470.3,470.52
1521,2010-09-02,460.31,464.43,463.18,462.84
1520,2010-09-01,452.5,464.94,460.33,454.98
1519,2010-08-31,448.0,454.87,450.02,450.11
1518,2010-08-30,452.421,459.76,452.69,459.15
1517,2010-08-27,447.65,459.99,458.83,452.56
1516,2010-08-26,450.44,457.26,450.98,456.06
1515,2010-08-25,450.0,457.81,454.62,450.0
1514,2010-08-24,450.92,458.37,451.39,457.7
1513,2010-08-23,457.73,468.25,464.07,461.5
1512,2010-08-20,461.0201,471.59,462.02,467.97
1511,2010-08-19,467.25,482.51,467.97,481.01
1510,2010-08-18,481.55,490.87,482.15,490.44
1509,2010-08-17,486.03,494.7,490.52,488.53
1508,2010-08-16,480.5019,489.87,485.59,483.68
1507,2010-08-13,486.01,491.19,486.35,489.0
1506,2010-08-12,482.51,494.75,492.01,483.94
1505,2010-08-11,491.5,498.0,491.74,497.73
1504,2010-08-10,498.57,506.0,503.71,502.35
1503,2010-08-09,501.3632,505.5,505.35,502.25
1502,2010-08-06,496.05,505.74,500.22,505.4
1501,2010-08-05,503.559,508.6,508.1,505.89
1500,2010-08-04,491.05,507.0,506.32,492.18
1499,2010-08-03,486.76,492.46,489.83,490.5
1498,2010-08-02,486.94,493.28,490.41,488.99
1497,2010-07-30,479.14,487.36,484.85,479.65
1496,2010-07-29,479.33,488.88,484.99,485.95
1495,2010-07-28,482.67,495.25,484.35,494.94
1494,2010-07-27,490.17,497.5,492.63,490.575
1493,2010-07-26,484.88,490.749,488.97,489.09
1492,2010-07-23,480.01,490.59,490.06,480.77
1491,2010-07-22,482.48,488.98,484.81,483.23
1490,2010-07-21,475.4301,485.7,477.5,484.0
1489,2010-07-20,460.6,482.99,481.59,461.03
1488,2010-07-19,457.52,469.65,466.18,461.01
1487,2010-07-16,459.52,470.56,459.605,469.12
1486,2010-07-15,482.68,494.7,494.02,491.73
1485,2010-07-14,486.46,493.83,491.336,489.88
1484,2010-07-13,480.28,492.99,489.2,482.25
1483,2010-07-12,471.08,479.44,475.83,472.37
1482,2010-07-09,462.78,473.26,467.49,471.96
1481,2010-07-08,449.66,457.33,456.56,453.55
1480,2010-07-07,435.38,451.29,450.2,438.31
1479,2010-07-06,433.63,447.6699,436.07,444.0
1478,2010-07-02,436.0,442.2842,436.55,441.62
1477,2010-07-01,433.63,448.4,439.49,445.29
1476,2010-06-30,444.72,457.83,444.95,454.96
1475,2010-06-29,451.12,464.55,454.26,463.44
1474,2010-06-28,469.01,477.55,472.08,472.59
1473,2010-06-25,470.56,477.646,472.68,477.06
1472,2010-06-24,473.261,482.75,475.1,479.66
1471,2010-06-23,478.16,486.89,482.05,486.89
1470,2010-06-22,485.73,496.6,486.25,489.9
1469,2010-06-21,484.89,500.967,488.56,499.9
1468,2010-06-18,498.13,503.47,500.03,502.51
1467,2010-06-17,496.69,505.87,500.08,503.45
1466,2010-06-16,496.11,504.0,501.27,496.17
1465,2010-06-15,482.18,500.4,497.99,483.08
1464,2010-06-14,483.19,494.5,483.19,494.48
1463,2010-06-11,481.62,488.71,488.5,482.5
1462,2010-06-10,475.84,488.5,487.01,480.37
1461,2010-06-09,472.0,488.88,474.02,487.22
1460,2010-06-08,477.54,488.84,484.78,487.85
1459,2010-06-07,483.15,500.9099,485.52,499.06
1458,2010-06-04,496.7,509.25,498.72,499.72
1457,2010-06-03,494.7,508.0,505.6,495.11
1456,2010-06-02,481.46,493.8699,493.37,486.68
1455,2010-06-01,480.12,491.06,482.37,480.43
1454,2010-05-28,483.0,493.45,485.63,492.74
1453,2010-05-27,481.05,492.31,490.46,484.86
1452,2010-05-26,475.0,489.76,475.47,482.07
1451,2010-05-25,464.01,477.45,477.07,468.155
1450,2010-05-24,476.8,489.79,477.16,480.73
1449,2010-05-21,464.4,485.0,472.05,469.06
1448,2010-05-20,473.8015,485.58,475.01,485.07
1447,2010-05-19,487.74,499.44,494.43,496.26
1446,2010-05-18,497.07,510.97,498.37,510.0
1445,2010-05-17,498.35,508.3608,507.97,506.78
1444,2010-05-14,496.25,510.99,507.53,509.77
1443,2010-05-13,510.37,522.0,510.88,516.5
1442,2010-05-12,502.0,512.04,505.39,512.04
1441,2010-05-11,508.22,519.88,509.05,515.67
1440,2010-05-10,512.6,522.82,521.65,513.97
1439,2010-05-07,481.33,505.32,493.14,499.97
1438,2010-05-06,460.0,517.52,498.67,508.75
1437,2010-05-05,500.4701,515.72,509.76,500.98
1436,2010-05-04,504.21,526.74,506.37,526.52
1435,2010-05-03,525.08,532.92,530.6,526.5
1434,2010-04-30,525.44,537.68,525.695,531.13
1433,2010-04-29,526.67,536.5,532.0,533.37
1432,2010-04-28,521.03,534.83,529.19,532.1
1431,2010-04-27,527.235,538.33,529.06,528.94
1430,2010-04-26,529.21,544.99,531.64,544.97
1429,2010-04-23,542.27,549.32,544.99,547.25
1428,2010-04-22,543.35,552.5,547.06,552.0
1427,2010-04-21,552.16,560.25,554.3,556.46
1426,2010-04-20,551.06,559.6565,555.04,554.17
1425,2010-04-19,545.0,553.99,550.1,548.75
1424,2010-04-16,549.63,568.81,550.145,563.0
1423,2010-04-15,588.287,597.84,595.3,592.17
1422,2010-04-14,584.01,592.34,589.0,590.06
1421,2010-04-13,571.13,588.88,586.77,572.53
1420,2010-04-12,566.22,574.0,572.73,567.35
1419,2010-04-09,564.0,568.77,566.22,568.0
1418,2010-04-08,560.05,569.8515,567.49,563.32
1417,2010-04-07,561.86,568.75,563.54,567.3
1416,2010-04-06,565.4,570.89,568.22,569.46
1415,2010-04-05,569.0,574.88,571.01,570.9
1414,2010-04-01,565.55,573.45,568.8,571.35
1413,2010-03-31,562.81,569.74,567.12,565.05
1412,2010-03-30,560.28,567.63,566.71,562.83
1411,2010-03-29,560.57,564.72,562.45,563.0
1410,2010-03-26,560.0201,567.39,562.69,565.27
1409,2010-03-25,558.66,572.0,562.88,560.48
1408,2010-03-24,539.7,559.8495,557.33,545.51
1407,2010-03-23,542.0,558.312,549.0,557.04
1406,2010-03-22,554.28,566.85,557.5,556.11
1405,2010-03-19,557.28,568.0,560.0,566.23
1404,2010-03-18,562.96,568.44,566.4,564.72
1403,2010-03-17,564.2501,571.4499,565.56,568.3
1402,2010-03-16,560.76,568.42,565.2,561.83
1401,2010-03-15,556.0,569.45,563.18,566.68
1400,2010-03-12,579.16,588.275,579.54,588.14
1399,2010-03-11,574.2,586.21,581.14,574.26
1398,2010-03-10,562.21,578.5,576.45,563.76
1397,2010-03-09,556.5,564.66,560.19,559.85
1396,2010-03-08,561.01,565.18,562.48,564.78
1395,2010-03-05,559.9,567.67,564.21,561.35
1394,2010-03-04,546.2,556.13,554.59,546.5
1393,2010-03-03,539.25,548.12,545.32,542.36
1392,2010-03-02,535.01,545.66,541.06,535.48
1391,2010-03-01,527.74,533.29,532.69,529.2
1390,2010-02-26,523.48,531.75,526.8,527.42
1389,2010-02-25,520.0,528.4899,526.43,527.12
1388,2010-02-24,530.51,538.44,531.47,534.39
1387,2010-02-23,532.29,543.63,535.07,543.0
1386,2010-02-22,541.0,547.5,542.8,547.35
1385,2010-02-19,539.7,544.03,540.763,541.0
1384,2010-02-18,536.14,545.01,543.22,537.54
1383,2010-02-17,537.61,543.4,538.207,542.0
1382,2010-02-16,534.3,544.13,541.3,537.14
1381,2010-02-12,530.5,537.15,533.12,532.97
1380,2010-02-11,529.5,540.49,536.4,532.25
1379,2010-02-10,527.69,537.79,534.445,534.07
1378,2010-02-09,535.07,541.53,536.44,539.54
1377,2010-02-08,531.5301,542.0,533.47,532.5
1376,2010-02-05,522.46,533.4985,531.29,528.4
1375,2010-02-04,525.56,538.0,526.778,537.0
1374,2010-02-03,528.23,542.1,540.82,528.67
1373,2010-02-02,527.61,534.96,531.12,534.9554
1372,2010-02-01,530.3,535.81,533.02,534.602
1371,2010-01-29,525.61,540.99,529.944,538.49
1370,2010-01-28,530.6,546.9999,534.29,544.49
1369,2010-01-27,535.31,547.65,542.1,541.27
1368,2010-01-26,536.29,549.6,542.42,537.97
1367,2010-01-25,535.51,549.8775,540.0,546.59
1366,2010-01-22,534.86,570.6,550.01,564.5
1365,2010-01-21,572.251,586.8185,582.98,583.44
1364,2010-01-20,575.29,585.98,580.41,585.98
1363,2010-01-19,576.29,590.42,587.62,581.49
1362,2010-01-15,578.04,593.56,580.0,591.59
1361,2010-01-14,582.81,594.2,589.85,583.9
1360,2010-01-13,573.9,588.38,587.09,576.49
1359,2010-01-12,588.0,598.16,590.48,598.08
1358,2010-01-11,594.04,604.46,601.11,604.46
1357,2010-01-08,589.11,603.25,602.02,592.0
1356,2010-01-07,592.65,610.0,594.1,609.4
1355,2010-01-06,606.36,625.86,608.26,625.86
1354,2010-01-05,621.54,627.84,623.99,627.18
1353,2010-01-04,624.24,629.51,626.75,626.95
1352,2009-12-31,619.98,625.4,619.98,624.75
1351,2009-12-30,618.01,622.73,622.73,618.5
1350,2009-12-29,618.29,624.8425,619.4,624.74
1349,2009-12-28,618.48,625.99,622.87,621.66
1348,2009-12-24,612.2705,619.52,618.48,612.93
1347,2009-12-23,602.85,612.8698,611.68,603.5
1346,2009-12-22,598.85,601.5,601.12,601.34
1345,2009-12-21,595.67,599.84,598.68,597.95
1344,2009-12-18,595.0,598.93,596.42,596.03
1343,2009-12-17,593.76,597.64,593.94,596.44
1342,2009-12-16,596.64,600.37,597.76,598.91
1341,2009-12-15,590.99,596.38,593.14,593.3
1340,2009-12-14,592.6101,597.31,595.73,595.24
1339,2009-12-11,587.73,594.75,590.51,594.68
1338,2009-12-10,590.41,594.71,591.5,590.44
1337,2009-12-09,583.58,589.33,589.02,587.5
1336,2009-12-08,582.0,590.66,587.05,583.5
1335,2009-12-07,581.0,588.69,586.25,584.23
1334,2009-12-04,579.18,594.832,585.01,593.02
1333,2009-12-03,585.0,591.45,585.74,589.04
1332,2009-12-02,586.22,593.01,587.51,590.98
1331,2009-12-01,583.0,591.22,589.87,588.13
1330,2009-11-30,577.11,583.67,583.0,580.63
1329,2009-11-27,570.97,582.46,579.76,572.0
1328,2009-11-25,582.69,587.0599,585.74,586.4054
1327,2009-11-24,576.54,584.29,583.09,582.5
1326,2009-11-23,575.86,586.6,582.35,576.49
1325,2009-11-20,569.4,571.6,569.964,569.5
1324,2009-11-19,570.0,574.0,572.99,573.77
1323,2009-11-18,572.07,578.78,576.65,576.65
1322,2009-11-17,573.72,577.5,577.49,574.87
1321,2009-11-16,572.78,576.99,576.28,575.0
1320,2009-11-13,566.61,572.51,572.05,569.29
1319,2009-11-12,565.5,572.9,567.85,569.56
1318,2009-11-11,565.86,573.5,570.56,570.48
1317,2009-11-10,562.0,568.78,566.76,562.73
1316,2009-11-09,554.23,562.58,562.51,555.45
1315,2009-11-06,545.5,551.78,551.1,547.72
1314,2009-11-05,542.664,549.77,548.65,543.49
1313,2009-11-04,536.42,545.5,540.33,540.8
1312,2009-11-03,528.3001,537.5,537.29,530.01
1311,2009-11-02,528.241,539.46,533.99,537.08
1310,2009-10-30,534.24,550.17,536.12,550.0
1309,2009-10-29,541.0,551.83,551.05,543.01
1308,2009-10-28,538.25,550.0,540.3,547.87
1307,2009-10-27,544.16,554.56,548.29,550.97
1306,2009-10-26,550.89,561.64,554.21,555.75
1305,2009-10-23,551.2,557.89,553.69,555.25
1304,2009-10-22,548.0,555.0,554.09,550.0
1303,2009-10-21,549.0,559.35,551.1,549.91
1302,2009-10-20,540.7,552.95,551.72,551.64
1301,2009-10-19,548.73,553.6,552.09,552.69
1300,2009-10-16,544.53,554.75,549.85,547.33
1299,2009-10-15,527.27,536.9,529.91,533.75
1298,2009-10-14,530.0,535.58,535.32,532.46
1297,2009-10-13,521.38,527.46,526.11,524.39
1296,2009-10-12,519.3201,525.76,524.04,523.42
1295,2009-10-09,514.5,521.51,516.25,516.65
1294,2009-10-08,513.34,523.25,514.18,519.57
1293,2009-10-07,497.81,518.99,517.54,499.0
1292,2009-10-06,491.7001,499.37,498.74,491.7001
1291,2009-10-05,483.34,492.43,488.52,487.65
1290,2009-10-02,482.6,491.74,484.58,483.74
1289,2009-10-01,487.0,496.47,487.2,493.0
1288,2009-09-30,487.24,500.14,495.85,500.0
1287,2009-09-29,493.01,499.75,498.53,499.53
1286,2009-09-28,493.295,501.5,498.53,494.84
1285,2009-09-25,492.0,499.93,492.48,494.29
1284,2009-09-24,493.0,501.41,496.77,500.47
1283,2009-09-23,497.71,507.0,498.46,500.78
1282,2009-09-22,497.81,501.99,499.06,500.92
1281,2009-09-21,486.22,498.9,497.0,487.74
1280,2009-09-18,491.23,496.98,491.46,496.77
1279,2009-09-17,487.15,497.37,491.72,490.57
1278,2009-09-16,478.48,489.37,488.29,479.8
1277,2009-09-15,472.71,478.91,477.54,475.08
1276,2009-09-14,470.05,476.8,475.12,470.51
1275,2009-09-11,467.63,473.3,472.14,470.4
1274,2009-09-10,462.0,470.94,470.94,466.65
1273,2009-09-09,458.8,466.27,463.97,459.06
1272,2009-09-08,455.84,466.99,458.62,464.29
1271,2009-09-04,455.78,462.6,461.3,457.57
1270,2009-09-03,455.0,458.25,457.52,455.82
1269,2009-09-02,452.59,458.33,453.01,455.82
1268,2009-09-01,454.42,466.82,455.761,459.68
1267,2009-08-31,458.0,461.86,461.67,459.79
1266,2009-08-28,463.38,472.37,464.75,469.26
1265,2009-08-27,460.73,468.58,466.06,468.58
1264,2009-08-26,466.7,473.0,468.0,472.76
1263,2009-08-25,468.72,474.35,471.37,469.13
